"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",405634648,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",406685448,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",407274462,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",407435784,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",408348030,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",408961974,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",409606978,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",410175836,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",410860641,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",411116197,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",411548202,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",412177025,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",413559595,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",414606124,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-03-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",415350921,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",416625503,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",417150367,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",418081276,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",418988804,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",419669076,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",420411074,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",420841281,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",421028480,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",421634418,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",422368139,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",422804515,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",423594585,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",424058492,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",424403120,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",425301193,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",426002158,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",426445178,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",426683997,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",426686042,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",426987455,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",427262945,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",428179278,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",428748714,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-04-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",429202399,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",429613287,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",430000411,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",430435333,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",430951275,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",431278922,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",431859321,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",432025086,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",432134475,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",432354816,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",432639345,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",434019486,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",435017274,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",435185477,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",435226309,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",435243423,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",435312095,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",436276886,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",436936651,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",437099610,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",437142038,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",438839760,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",440230116,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",440558613,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",440647763,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",440887471,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-05-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",441054017,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",441279964,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",442571325,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",443278533,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",443475532,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",443829496,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",444537453,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",445097070,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",446745262,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",447416630,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",447455088,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",447773835,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",448234610,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",448567375,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",449034484,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",449187010,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",449291596,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",449339384,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",449796728,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",450342490,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",450847767,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",451276207,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",451641403,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",451645589,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",451787907,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",452218476,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",454770759,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-06-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",454854179,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",455499598,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",455720321,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",456101065,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",456903089,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",457240603,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",458043955,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",458439642,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",458522879,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",459647933,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",460051351,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",461148848,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-16","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",461493406,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-17","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",461568115,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-07-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",465319009,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",465620128,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",465843376,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",466047379,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",466464500,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",466850155,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",467002964,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-15","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",467119772,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-18","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468196498,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-19","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468240252,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-20","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468323757,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-21","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468339633,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-22","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468400138,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-23","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468580889,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-24","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468684685,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-25","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468741076,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-26","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468802225,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-27","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468830167,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-28","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",468834023,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-29","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470058345,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-30","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470115910,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-08-31","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470327404,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-01","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470483060,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-02","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470528623,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-03","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470708499,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-04","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470745558,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-05","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470784030,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-06","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470898070,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-07","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470910315,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-08","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",470943250,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-09","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471130593,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-10","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471187373,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-11","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471204985,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-12","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471266090,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-13","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471378826,"Total COVID-19 Vaccines Administered"
"country/BRA","BR","Brazil","CumulativeCount_Vaccine_COVID_19_Administered","2022-09-14","OWID_COVID19","https://ourworldindata.org/coronavirus","","","",471541070,"Total COVID-19 Vaccines Administered"
